timestep, id, lat, long, angle, speed, RSSI, throughput
47.00, 26, 37.971019, 23.761320, 119.495421, 5.893475, 37.44152751211018, 18.72076375605509
48.00, 26, 37.970991, 23.761377, 119.947882, 5.893475, 75.87228236978997, 37.936141184894986
49.00, 26, 37.970963, 23.761434, 120.142714, 5.893475, 52.93605701503694, 26.468028507518472
50.00, 26, 37.970935, 23.761491, 120.142714, 5.893475, 71.00815126107392, 35.50407563053696
51.00, 26, 37.970907, 23.761548, 120.142714, 5.893475, 56.67975358146764, 28.33987679073382
52.00, 26, 37.970879, 23.761605, 120.142714, 5.893475, 38.424135371090216, 19.212067685545108
53.00, 26, 37.970851, 23.761662, 120.142714, 5.893475, 80.66500602260581, 40.332503011302904
54.00, 26, 37.970823, 23.761719, 120.142714, 5.893475, 75.91256129324316, 37.95628064662158
55.00, 26, 37.970795, 23.761776, 120.142714, 5.893475, 22.867392917798213, 11.433696458899107
56.00, 26, 37.970767, 23.761833, 120.142714, 5.893475, 43.250470476281464, 21.625235238140732
57.00, 26, 37.970739, 23.761890, 120.142714, 5.893475, 82.30312595233966, 41.15156297616983
58.00, 26, 37.970711, 23.761947, 120.142714, 5.893475, 71.23451257573831, 35.617256287869154
59.00, 26, 37.970683, 23.762003, 120.142714, 5.893475, 60.608099042404056, 30.304049521202025
60.00, 26, 37.970655, 23.762060, 120.591285, 5.893475, 94.79988764874055, 47.399943824370276
61.00, 26, 37.970626, 23.762116, 121.237956, 5.893475, 82.5236653061963, 41.26183265309815
62.00, 26, 37.970597, 23.762173, 121.237956, 5.893475, 53.29877128708269, 26.649385643541347
63.00, 26, 37.970568, 23.762229, 121.237956, 5.893475, 38.6365203292774, 19.3182601646387
64.00, 26, 37.970539, 23.762285, 121.237956, 5.893475, 69.75764455503565, 34.87882227751783
65.00, 26, 37.970510, 23.762342, 121.237956, 5.893475, 38.4303491900044, 19.2151745950022
66.00, 26, 37.970482, 23.762398, 120.995707, 5.893475, 45.1772777405361, 22.58863887026805
67.00, 26, 37.970453, 23.762454, 120.995707, 5.893475, 65.75742442083626, 32.87871221041813
68.00, 26, 37.970424, 23.762511, 120.995707, 5.893475, 33.63779873184865, 16.818899365924324
69.00, 26, 37.970396, 23.762567, 120.995707, 5.893475, 69.84956752537651, 34.92478376268826
70.00, 26, 37.970367, 23.762624, 120.664720, 5.893475, 45.00115490228794, 22.50057745114397
71.00, 26, 37.970339, 23.762680, 120.626749, 5.893475, 82.33515207181904, 41.16757603590952
72.00, 26, 37.970310, 23.762737, 120.626749, 5.893475, 69.07991544023457, 34.539957720117286
73.00, 26, 37.970282, 23.762794, 120.626749, 5.893475, 57.35282030333361, 28.676410151666804
74.00, 26, 37.970254, 23.762850, 120.572729, 5.893475, 57.56270005517199, 28.781350027585994
75.00, 26, 37.970225, 23.762907, 120.498704, 5.893475, 72.0240549546764, 36.0120274773382
76.00, 26, 37.970197, 23.762964, 120.498704, 5.893475, 56.3718679355521, 28.18593396777605
77.00, 26, 37.970169, 23.763021, 120.498704, 5.893475, 43.731878192114735, 21.865939096057367
78.00, 26, 37.970141, 23.763077, 120.498704, 5.893475, 89.41895129584552, 44.70947564792276
79.00, 26, 37.970112, 23.763134, 120.498704, 5.893475, 70.44356897561222, 35.22178448780611
80.00, 26, 37.970083, 23.763190, 121.857536, 5.893475, 55.05739184397686, 27.528695921988426
81.00, 26, 37.970051, 23.763244, 124.882005, 5.893475, 62.45952935746338, 31.22976467873169
82.00, 26, 37.970020, 23.763298, 124.882005, 5.893475, 65.29960839385367, 32.64980419692684
83.00, 26, 37.969988, 23.763352, 124.944199, 5.893475, 51.415461572112484, 25.707730786056242
84.00, 26, 37.969950, 23.763398, 134.875560, 5.893475, 46.26894758575585, 23.134473792877927
85.00, 26, 37.969911, 23.763444, 134.875560, 5.893475, 47.631887240277536, 23.815943620138768
86.00, 26, 37.969872, 23.763490, 134.875560, 5.893475, 80.65986677403656, 40.32993338701828
87.00, 26, 37.969834, 23.763536, 135.519993, 5.893475, 72.28862813922866, 36.14431406961433
88.00, 26, 37.969793, 23.763578, 138.830609, 5.893475, 29.52904132497033, 14.764520662485165
89.00, 26, 37.969752, 23.763621, 138.830609, 5.893475, 76.4004119239211, 38.20020596196055
90.00, 26, 37.969711, 23.763663, 138.837380, 5.893475, 58.73682432389386, 29.36841216194693
91.00, 26, 37.969670, 23.763706, 138.846030, 5.893475, 91.06360288989914, 45.53180144494957
92.00, 26, 37.969629, 23.763749, 138.846030, 5.893475, 72.09004852787281, 36.045024263936405
93.00, 26, 37.969588, 23.763791, 138.772414, 5.893475, 52.570988160037544, 26.285494080018772
94.00, 26, 37.969547, 23.763834, 138.567643, 5.893475, 56.85607150445022, 28.42803575222511
95.00, 26, 37.969506, 23.763877, 138.567643, 5.893475, 80.85513674957386, 40.42756837478693
96.00, 26, 37.969465, 23.763920, 138.567643, 5.893475, 48.17056951631194, 24.08528475815597
97.00, 26, 37.969424, 23.763963, 138.567643, 5.893475, 28.77133830279888, 14.38566915139944
98.00, 26, 37.969384, 23.764006, 138.567643, 5.893475, 45.045975837896286, 22.522987918948143
99.00, 26, 37.969343, 23.764048, 138.567643, 5.893475, 45.31768190554449, 22.658840952772245
100.00, 26, 37.969302, 23.764091, 138.567643, 5.893475, 99.3219930524142, 49.6609965262071
101.00, 26, 37.969261, 23.764134, 138.567643, 5.893475, 50.638883656364825, 25.319441828182416
102.00, 26, 37.969220, 23.764177, 138.567643, 5.893475, 81.54955778638612, 40.77477889319306
103.00, 26, 37.969180, 23.764220, 138.567643, 5.893475, 46.981216317894706, 23.490608158947353
104.00, 26, 37.969139, 23.764263, 138.567643, 5.893475, 41.812122083961924, 20.906061041980962
105.00, 26, 37.969098, 23.764306, 138.567643, 5.893475, 86.53942726881505, 43.26971363440752
106.00, 26, 37.969057, 23.764348, 138.567643, 5.893475, 30.742410428953107, 15.371205214476555
107.00, 26, 37.969016, 23.764391, 138.567643, 5.893475, 57.67295615882053, 28.836478079410266
108.00, 26, 37.968975, 23.764434, 138.567643, 5.893475, 89.80833308350836, 44.90416654175418
109.00, 26, 37.968935, 23.764477, 138.567643, 5.893475, 56.16262016476121, 28.081310082380607
110.00, 26, 37.968894, 23.764520, 138.104092, 5.893475, 56.66329908126033, 28.331649540630167
111.00, 26, 37.968854, 23.764564, 137.693011, 5.893475, 52.74459008190742, 26.37229504095371
112.00, 26, 37.968813, 23.764607, 137.693011, 5.893475, 59.30700301922944, 29.65350150961472
113.00, 26, 37.968773, 23.764651, 137.693011, 5.893475, 97.2406065157204, 48.6203032578602
114.00, 26, 37.968733, 23.764695, 137.693011, 5.893475, 67.5794536818317, 33.78972684091585
115.00, 26, 37.968693, 23.764738, 137.693011, 5.893475, 42.410411086771234, 21.205205543385617
116.00, 26, 37.968652, 23.764782, 137.693011, 5.893475, 70.04222652574951, 35.021113262874756
117.00, 26, 37.968612, 23.764826, 137.693011, 5.893475, 45.02669364609585, 22.513346823047925
118.00, 26, 37.968572, 23.764870, 136.689462, 5.893475, 78.09793604862111, 39.048968024310554
119.00, 26, 37.968535, 23.764917, 133.464413, 5.893475, 62.80732811988053, 31.40366405994027
120.00, 26, 37.968497, 23.764965, 133.464413, 5.893475, 69.4656027536387, 34.73280137681935
121.00, 26, 37.968459, 23.765012, 133.464413, 5.893475, 82.92798655916087, 41.463993279580436
122.00, 26, 37.968422, 23.765059, 133.464413, 5.893475, 34.82678374747206, 17.41339187373603
123.00, 26, 37.968385, 23.765108, 130.983241, 5.893475, 74.57048918372358, 37.28524459186179
124.00, 26, 37.968350, 23.765158, 130.726851, 5.893475, 68.70343181040221, 34.351715905201104
125.00, 26, 37.968314, 23.765207, 130.726851, 5.893475, 72.38772428211752, 36.19386214105876
126.00, 26, 37.968278, 23.765257, 130.726851, 5.893475, 62.4333726525898, 31.2166863262949
127.00, 26, 37.968243, 23.765307, 129.040255, 5.893475, 48.10554031272829, 24.052770156364144
128.00, 26, 37.968209, 23.765359, 127.780715, 5.893475, 49.22643783140348, 24.61321891570174
129.00, 26, 37.968176, 23.765411, 127.780715, 5.893475, 68.7685460588311, 34.38427302941555
130.00, 26, 37.968142, 23.765463, 127.506473, 5.893475, 36.25003870983306, 18.12501935491653
131.00, 26, 37.968112, 23.765518, 122.984432, 5.893475, 55.303584702415876, 27.651792351207938
132.00, 26, 37.968082, 23.765573, 122.984432, 5.893475, 55.224720851320136, 27.612360425660064
133.00, 26, 37.968051, 23.765628, 122.984432, 5.893475, 84.268497858887, 42.1342489294435
134.00, 26, 37.968021, 23.765683, 122.984432, 5.893475, 65.10390113521265, 32.551950567606326
135.00, 26, 37.967993, 23.765740, 119.908604, 5.893475, 63.482244274301564, 31.741122137150786
136.00, 26, 37.967967, 23.765798, 117.778646, 5.893475, 25.04693240014126, 12.52346620007063
137.00, 26, 37.967941, 23.765857, 117.778646, 5.893475, 44.547725280276694, 22.273862640138347
138.00, 26, 37.967916, 23.765916, 115.385378, 5.893475, 67.46571034161364, 33.73285517080682
139.00, 26, 37.967895, 23.765977, 111.948699, 5.893475, 92.64928869510467, 46.324644347552336
140.00, 26, 37.967874, 23.766039, 111.948699, 5.893475, 36.194313719756366, 18.097156859878183
141.00, 26, 37.967853, 23.766100, 111.948699, 5.834985, 37.19161258951491, 18.595806294757455
142.00, 26, 37.967835, 23.766150, 111.948699, 4.834985, 66.62859577066203, 33.314297885331015
143.00, 26, 37.967821, 23.766190, 111.948699, 3.834985, 31.984018877292655, 15.992009438646326
144.00, 26, 37.967811, 23.766220, 111.948699, 2.834985, 90.04731464060882, 45.02365732030441
145.00, 26, 37.967798, 23.766260, 111.614962, 3.834985, 45.27806133086878, 22.63903066543439
146.00, 26, 37.967781, 23.766311, 110.379664, 4.834985, 64.79705701378643, 32.398528506893214
147.00, 26, 37.967762, 23.766372, 109.603232, 5.834985, 54.91121110371495, 27.455605551857477
148.00, 26, 37.967744, 23.766435, 108.664020, 5.893475, 35.63755391581638, 17.81877695790819
149.00, 26, 37.967725, 23.766498, 108.806336, 5.893475, 92.53030046183318, 46.26515023091659
150.00, 26, 37.967708, 23.766561, 106.747801, 5.893475, 62.65430212173407, 31.32715106086704
151.00, 26, 37.967694, 23.766626, 103.419062, 5.893475, 77.41958613204139, 38.709793066020694
152.00, 26, 37.967680, 23.766691, 103.419062, 5.893475, 50.006260128050855, 25.003130064025424
153.00, 26, 37.967668, 23.766756, 100.725629, 5.893475, 40.95563895112992, 20.47781947556496
154.00, 26, 37.967658, 23.766822, 99.683803, 5.893475, 64.89142527412791, 32.445712637063956
155.00, 26, 37.967647, 23.766888, 99.683803, 5.893475, 52.17296154919439, 26.08648077459719
156.00, 26, 37.967639, 23.766954, 97.479587, 5.893475, 64.94544032450507, 32.472720162252536
157.00, 26, 37.967630, 23.767020, 97.338606, 5.893475, 73.58774075419292, 36.79387037709646
158.00, 26, 37.967622, 23.767086, 97.172333, 5.893475, 66.86460450356773, 33.43230225178387
159.00, 26, 37.967615, 23.767153, 95.726177, 5.893475, 43.27518744311755, 21.637593721558776
160.00, 26, 37.967608, 23.767219, 95.726177, 5.893475, 47.7800244101185, 23.89001220505925
161.00, 26, 37.967602, 23.767286, 95.726177, 5.893475, 35.690523363368435, 17.845261681684217
162.00, 26, 37.967595, 23.767352, 95.001935, 5.893475, 53.63083396573378, 26.815416982866893
163.00, 26, 37.967590, 23.767419, 94.034197, 5.893475, 76.90093861539081, 38.45046930769541
164.00, 26, 37.967585, 23.767486, 94.034197, 5.893475, 64.77552511877695, 32.38776255938848
165.00, 26, 37.967579, 23.767552, 94.034197, 5.893475, 59.27300370087108, 29.636501850435536
166.00, 26, 37.967574, 23.767619, 94.034197, 5.893475, 55.73637966053947, 27.868189830269735
167.00, 26, 37.967569, 23.767686, 94.034197, 5.893475, 56.16715605770319, 28.083578028851598
168.00, 26, 37.967563, 23.767753, 94.034197, 5.893475, 88.87218018376353, 44.436090091881766
169.00, 26, 37.967558, 23.767819, 94.034197, 5.893475, 58.963021755614406, 29.481510877807203
170.00, 26, 37.967553, 23.767886, 94.034197, 5.893475, 51.62420387287197, 25.812101936435987
171.00, 26, 37.967547, 23.767953, 94.034197, 5.893475, 46.98891420218385, 23.494457101091925
172.00, 26, 37.967542, 23.768019, 94.034197, 5.893475, 64.28024881400893, 32.140124407004464
173.00, 26, 37.967537, 23.768086, 94.034197, 5.893475, 41.836235206697744, 20.918117603348872
174.00, 26, 37.967532, 23.768153, 94.034197, 5.893475, 69.98550469313604, 34.99275234656802
175.00, 26, 37.967526, 23.768220, 94.371489, 5.893475, 65.17610274965537, 32.588051374827685
176.00, 26, 37.967520, 23.768286, 95.021186, 5.893475, 65.90858509710188, 32.95429254855094
177.00, 26, 37.967514, 23.768353, 95.021795, 5.893475, 41.22071064638289, 20.610355323191445
178.00, 26, 37.967507, 23.768419, 95.021795, 5.893475, 34.21586185043577, 17.107930925217886
179.00, 26, 37.967501, 23.768486, 95.021795, 5.893475, 51.80024927476751, 25.900124637383755
180.00, 26, 37.967495, 23.768552, 95.021795, 5.893475, 97.94030277360433, 48.970151386802165
181.00, 26, 37.967489, 23.768619, 95.021795, 5.893475, 80.78395622331999, 40.391978111659995
182.00, 26, 37.967483, 23.768686, 95.046953, 5.893475, 47.343568099508914, 23.671784049754457
183.00, 26, 37.967476, 23.768752, 95.023134, 5.893475, 64.44641554005727, 32.22320777002864
184.00, 26, 37.967470, 23.768819, 95.023134, 5.893475, 54.24127602639925, 27.12063801319962
185.00, 26, 37.967464, 23.768885, 95.023134, 5.893475, 45.32409795529179, 22.662048977645895
186.00, 26, 37.967458, 23.768952, 95.023134, 5.893475, 95.82047180931112, 47.91023590465556
187.00, 26, 37.967451, 23.769019, 95.023134, 5.893475, 71.74990689424934, 35.87495344712467
188.00, 26, 37.967445, 23.769085, 95.023134, 5.893475, 44.27510836005416, 22.13755418002708
189.00, 26, 37.967439, 23.769152, 94.796583, 5.893475, 81.88746632758335, 40.94373316379168
190.00, 26, 37.967434, 23.769218, 93.729517, 5.893475, 79.01470768824055, 39.507353844120274
191.00, 26, 37.967429, 23.769285, 93.729517, 5.893475, 28.202164059919284, 14.101082029959642
192.00, 26, 37.967424, 23.769352, 93.729517, 5.893475, 56.93136397906725, 28.465681989533625
193.00, 26, 37.967419, 23.769419, 93.729517, 5.893475, 72.17704426647771, 36.088522133238854
194.00, 26, 37.967414, 23.769485, 93.729517, 5.893475, 61.13084899546131, 30.565424497730653
195.00, 26, 37.967409, 23.769552, 93.729517, 5.893475, 29.892722306613795, 14.946361153306897
196.00, 26, 37.967404, 23.769619, 94.079137, 5.893475, 36.777970844804074, 18.388985422402037
197.00, 26, 37.967398, 23.769686, 94.438598, 5.893475, 95.54293579291534, 47.77146789645767
198.00, 26, 37.967392, 23.769752, 94.438598, 5.893475, 64.32480029197139, 32.16240014598569
199.00, 26, 37.967387, 23.769819, 94.438598, 5.893475, 55.595043758998436, 27.79752187949922
200.00, 26, 37.967381, 23.769886, 94.438598, 5.893475, 55.762571659442806, 27.881285829721403
201.00, 26, 37.967375, 23.769952, 94.438598, 5.893475, 42.430614655744904, 21.215307327872452
202.00, 26, 37.967370, 23.770019, 94.438598, 5.893475, 60.90463183895465, 30.452315919477325
203.00, 26, 37.967364, 23.770086, 94.438598, 5.893475, 45.859074093052556, 22.929537046526278
204.00, 26, 37.967354, 23.770151, 98.833083, 5.893475, 72.6021999352732, 36.3010999676366
205.00, 26, 37.967345, 23.770217, 98.833083, 5.893475, 37.4703960564582, 18.7351980282291
206.00, 26, 37.967335, 23.770283, 98.833083, 5.893475, 53.92979296257804, 26.96489648128902
207.00, 26, 37.967325, 23.770349, 98.833083, 5.893475, 85.8925881953202, 42.9462940976601
208.00, 26, 37.967316, 23.770415, 98.833083, 5.893475, 54.129985220768944, 27.06499261038447
209.00, 26, 37.967306, 23.770481, 99.204320, 5.893475, 27.94308663778307, 13.971543318891532
210.00, 26, 37.967292, 23.770546, 103.085584, 5.893475, 28.690163788921687, 14.345081894460844
211.00, 26, 37.967279, 23.770611, 103.085584, 5.893475, 66.57628534759134, 33.28814267379567
212.00, 26, 37.967265, 23.770675, 103.085584, 5.893475, 47.846621324305254, 23.923310662152627
213.00, 26, 37.967251, 23.770740, 103.085584, 5.893475, 69.79522021528149, 34.897610107640745
214.00, 26, 37.967238, 23.770805, 103.273973, 5.893475, 40.59460333307577, 20.297301666537884
215.00, 26, 37.967223, 23.770870, 103.937373, 5.893475, 33.42268395662753, 16.711341978313765
216.00, 26, 37.967209, 23.770934, 103.937373, 5.893475, 81.83935033930304, 40.91967516965152
217.00, 26, 37.967195, 23.770999, 103.937373, 5.893475, 77.17748616912887, 38.588743084564435
218.00, 26, 37.967181, 23.771063, 103.937373, 5.893475, 74.692016110224, 37.346008055112
219.00, 26, 37.967166, 23.771128, 103.937373, 5.893475, 68.43923999570082, 34.21961999785041
220.00, 26, 37.967152, 23.771192, 103.937373, 5.893475, 63.41260440033894, 31.70630220016947
221.00, 26, 37.967138, 23.771257, 103.937373, 5.893475, 62.83205513273188, 31.41602756636594
222.00, 26, 37.967123, 23.771322, 103.822812, 5.893475, 71.20640627255588, 35.60320313627794
223.00, 26, 37.967110, 23.771387, 102.707945, 5.893475, 61.154064157496, 30.577032078748
224.00, 26, 37.967097, 23.771451, 102.707945, 5.893475, 74.70000124461752, 37.35000062230876
225.00, 26, 37.967084, 23.771516, 102.707945, 5.893475, 51.86711131136202, 25.933555655681005
226.00, 26, 37.967071, 23.771581, 102.707945, 5.893475, 51.123460132295854, 25.561730066147923
227.00, 26, 37.967058, 23.771647, 101.329206, 5.893475, 20.4734813063657, 10.23674065318285
228.00, 26, 37.967047, 23.771712, 100.775350, 5.893475, 62.889175367981295, 31.444587683990648
229.00, 26, 37.967035, 23.771777, 100.775350, 5.893475, 44.71592761553154, 22.35796380776577
230.00, 26, 37.967024, 23.771843, 100.775350, 5.893475, 31.838465292409825, 15.919232646204911
231.00, 26, 37.967014, 23.771909, 99.325114, 5.893475, 44.55510009410663, 22.277550047053314
232.00, 26, 37.967004, 23.771975, 98.493688, 5.893475, 42.927128350211575, 21.463564175105788
233.00, 26, 37.966996, 23.772041, 96.810195, 5.893475, 79.53041750234644, 39.76520875117322
234.00, 26, 37.966988, 23.772107, 96.521212, 5.893475, 92.88147994345087, 46.440739971725435
235.00, 26, 37.966983, 23.772174, 93.565550, 5.893475, 29.902780906262496, 14.951390453131246
236.00, 26, 37.966979, 23.772241, 93.251441, 5.893475, 49.0614690944811, 24.53073454724055
237.00, 26, 37.966975, 23.772308, 91.986942, 5.893475, 39.30775897809963, 19.653879489049814
238.00, 26, 37.966972, 23.772375, 91.411129, 5.893475, 46.33693515751808, 23.16846757875904
239.00, 26, 37.966969, 23.772442, 91.309114, 5.893475, 83.56689331807019, 41.78344665903509
240.00, 26, 37.966969, 23.772509, 88.829154, 5.893475, 80.45281433663665, 40.226407168318325
241.00, 26, 37.966968, 23.772576, 88.829154, 5.893475, 42.774225414224375, 21.387112707112188
242.00, 26, 37.966968, 23.772643, 88.829154, 5.893475, 78.03558554682084, 39.01779277341042
243.00, 26, 37.966971, 23.772710, 84.668097, 5.893475, 64.61778732747456, 32.30889366373728
244.00, 26, 37.966976, 23.772776, 82.362964, 5.893475, 72.28117073568718, 36.14058536784359
245.00, 26, 37.966982, 23.772843, 82.362964, 5.893475, 97.97556806780199, 48.987784033900994
246.00, 26, 37.966987, 23.772910, 82.177570, 5.893475, 71.06544081140088, 35.53272040570044
247.00, 26, 37.966995, 23.772976, 79.748801, 5.893475, 68.06040506293846, 34.03020253146923
248.00, 26, 37.967003, 23.773042, 79.748801, 5.893475, 63.88233006049705, 31.941165030248523
249.00, 26, 37.967011, 23.773108, 79.748801, 5.893475, 80.37062373247835, 40.185311866239175
250.00, 26, 37.967019, 23.773175, 79.546009, 5.893475, 76.08502499532207, 38.042512497661036
251.00, 26, 37.967027, 23.773241, 79.230807, 5.893475, 63.30972201396946, 31.65486100698473
252.00, 26, 37.967036, 23.773307, 79.230807, 5.893475, 48.78208369952293, 24.391041849761464
253.00, 26, 37.967044, 23.773373, 79.230807, 5.893475, 27.433470508455343, 13.716735254227672
254.00, 26, 37.967053, 23.773440, 78.745602, 5.893475, 65.23737144599774, 32.61868572299887
255.00, 26, 37.967062, 23.773506, 78.246507, 5.893475, 24.127096712814023, 12.063548356407011
256.00, 26, 37.967071, 23.773572, 78.246507, 5.893475, 69.5156546655987, 34.75782733279935
257.00, 26, 37.967080, 23.773638, 78.246507, 5.893475, 63.27770499185356, 31.638852495926777
258.00, 26, 37.967090, 23.773704, 78.246507, 5.893475, 28.25037326486369, 14.125186632431843
259.00, 26, 37.967096, 23.773770, 81.639112, 5.893475, 99.98361703724206, 49.99180851862103
260.00, 26, 37.967102, 23.773837, 81.639112, 5.893475, 61.2415586067395, 30.62077930336975
261.00, 26, 37.967109, 23.773903, 81.639112, 5.893475, 75.62958178523527, 37.81479089261764
262.00, 26, 37.967115, 23.773970, 81.639112, 5.893475, 51.173488300497674, 25.586744150248837
263.00, 26, 37.967121, 23.774036, 81.639112, 5.893475, 27.533199408955184, 13.766599704477592
264.00, 26, 37.967127, 23.774103, 81.639112, 5.893475, 63.461024800778546, 31.730512400389273
265.00, 26, 37.967133, 23.774170, 81.468928, 5.893475, 62.219876435940265, 31.109938217970136
266.00, 26, 37.967141, 23.774236, 79.580053, 5.893475, 82.42101097007318, 41.21050548503659
267.00, 26, 37.967149, 23.774302, 79.580053, 5.893475, 73.10131067180401, 36.55065533590201
268.00, 26, 37.967157, 23.774369, 80.116268, 5.893475, 72.03088812042856, 36.01544406021428
269.00, 26, 37.967163, 23.774430, 81.863111, 5.467429, 58.42997224842088, 29.21498612421044
270.00, 26, 37.967167, 23.774481, 81.863111, 4.467429, 85.37230379902574, 42.68615189951287
271.00, 26, 37.967170, 23.774520, 82.763573, 3.467429, 46.07133113242068, 23.03566556621034
272.00, 26, 37.967171, 23.774548, 84.231620, 2.467429, 54.05478953146977, 27.027394765734886
273.00, 26, 37.967173, 23.774588, 84.844795, 3.467429, 33.99242920674804, 16.99621460337402
274.00, 26, 37.967173, 23.774638, 88.371792, 4.467429, 76.46579039985171, 38.232895199925856
