timestep, id, lat, long, angle, speed, RSSI, throughput
43.00, 27, 37.967142, 23.773370, 258.662648, 5.893475, 72.24369758622016, 36.12184879311008
44.00, 27, 37.967131, 23.773305, 256.550297, 5.893475, 74.76171118784131, 37.38085559392066
45.00, 27, 37.967120, 23.773239, 256.550297, 5.893475, 23.238003312584667, 11.619001656292333
46.00, 27, 37.967110, 23.773173, 256.550297, 5.893475, 91.1073339383826, 45.5536669691913
47.00, 27, 37.967100, 23.773107, 258.680934, 5.893475, 36.57955942070227, 18.289779710351134
48.00, 27, 37.967094, 23.773041, 261.427265, 5.893475, 81.90931387322416, 40.95465693661208
49.00, 27, 37.967088, 23.772974, 261.427265, 5.893475, 82.76398207965639, 41.38199103982819
50.00, 27, 37.967081, 23.772908, 261.427265, 5.893475, 71.34719572196074, 35.67359786098037
51.00, 27, 37.967076, 23.772841, 262.955857, 5.893475, 39.24339676167242, 19.62169838083621
52.00, 27, 37.967072, 23.772774, 263.265631, 5.893475, 38.079058115408166, 19.039529057704083
53.00, 27, 37.967067, 23.772707, 263.265631, 5.893475, 54.3416295619223, 27.17081478096115
54.00, 27, 37.967065, 23.772640, 266.335329, 5.893475, 88.20171433799985, 44.10085716899992
55.00, 27, 37.967065, 23.772573, 268.874545, 5.893475, 69.91573480193901, 34.957867400969505
56.00, 27, 37.967066, 23.772506, 268.874545, 5.893475, 71.11019931996267, 35.55509965998134
57.00, 27, 37.967066, 23.772439, 268.874545, 5.893475, 56.65820323399709, 28.329101616998546
58.00, 27, 37.967068, 23.772372, 270.257425, 5.893475, 82.73817155154669, 41.36908577577334
59.00, 27, 37.967070, 23.772305, 270.257425, 5.893475, 65.26752340337494, 32.63376170168747
60.00, 27, 37.967073, 23.772238, 271.745974, 5.893475, 65.35021774314542, 32.67510887157271
61.00, 27, 37.967079, 23.772172, 274.787469, 5.893475, 76.21865480448162, 38.10932740224081
62.00, 27, 37.967085, 23.772105, 275.159762, 5.893475, 74.89830996831327, 37.449154984156635
63.00, 27, 37.967092, 23.772039, 276.072456, 5.893475, 55.480004650163146, 27.740002325081576
64.00, 27, 37.967100, 23.771972, 276.788055, 5.893475, 81.98422532214386, 40.99211266107193
65.00, 27, 37.967109, 23.771906, 277.963524, 5.893475, 54.69661601601574, 27.34830800800787
66.00, 27, 37.967119, 23.771841, 279.419438, 5.893475, 77.8992349898285, 38.94961749491425
67.00, 27, 37.967131, 23.771775, 280.885527, 5.893475, 47.42885778197187, 23.714428890985936
68.00, 27, 37.967142, 23.771710, 280.885527, 5.893475, 69.69238045866895, 34.846190229334475
69.00, 27, 37.967154, 23.771644, 280.885527, 5.893475, 52.61021150260446, 26.30510575130223
70.00, 27, 37.967167, 23.771579, 283.003152, 5.893475, 63.39250458890904, 31.696252294454517
71.00, 27, 37.967181, 23.771515, 284.097991, 5.893475, 91.14985271780174, 45.57492635890087
72.00, 27, 37.967196, 23.771450, 284.097991, 5.893475, 91.30501827718102, 45.65250913859051
73.00, 27, 37.967210, 23.771386, 284.097991, 5.893475, 77.91596372096791, 38.957981860483955
74.00, 27, 37.967225, 23.771321, 283.803424, 5.893475, 42.93346762466244, 21.46673381233122
75.00, 27, 37.967238, 23.771256, 283.401397, 5.893475, 65.84470385642723, 32.922351928213615
76.00, 27, 37.967252, 23.771192, 283.401397, 5.893475, 73.9158967096518, 36.9579483548259
77.00, 27, 37.967266, 23.771127, 283.401397, 5.893475, 63.26021736611249, 31.630108683056246
78.00, 27, 37.967280, 23.771062, 283.401397, 5.893475, 45.447029103293744, 22.723514551646872
79.00, 27, 37.967294, 23.770997, 283.401397, 5.893475, 42.492234820198725, 21.246117410099362
80.00, 27, 37.967308, 23.770933, 283.401397, 5.893475, 47.990872021643526, 23.995436010821763
81.00, 27, 37.967321, 23.770868, 283.401397, 5.893475, 83.52244134134418, 41.76122067067209
82.00, 27, 37.967335, 23.770803, 283.294971, 5.893475, 94.32521615025115, 47.162608075125576
83.00, 27, 37.967349, 23.770738, 283.056605, 5.893475, 59.26374398493388, 29.63187199246694
84.00, 27, 37.967362, 23.770674, 283.056605, 5.893475, 58.40493219148255, 29.202466095741276
85.00, 27, 37.967376, 23.770609, 283.056605, 5.893475, 82.09098341935633, 41.04549170967817
86.00, 27, 37.967389, 23.770544, 283.056605, 5.893475, 59.54101796246519, 29.770508981232595
87.00, 27, 37.967402, 23.770479, 282.086886, 5.893475, 58.874500607074374, 29.437250303537187
88.00, 27, 37.967412, 23.770413, 279.084101, 5.893475, 32.72034167878736, 16.36017083939368
89.00, 27, 37.967422, 23.770347, 279.084101, 5.893475, 83.78037456061122, 41.89018728030561
90.00, 27, 37.967432, 23.770281, 279.084101, 5.893475, 95.36043640503345, 47.68021820251673
91.00, 27, 37.967442, 23.770215, 279.084101, 5.893475, 30.108996530148197, 15.054498265074098
92.00, 27, 37.967452, 23.770150, 279.260913, 5.893475, 76.80015640045761, 38.400078200228805
93.00, 27, 37.967460, 23.770083, 277.273519, 5.893475, 80.39241077494538, 40.19620538747269
94.00, 27, 37.967466, 23.770017, 274.400264, 5.893475, 76.10052122623091, 38.050260613115455
95.00, 27, 37.967472, 23.769950, 274.400264, 5.893475, 47.48935738484478, 23.74467869242239
96.00, 27, 37.967477, 23.769883, 274.400264, 5.893475, 91.42384805414862, 45.71192402707431
97.00, 27, 37.967483, 23.769817, 274.400264, 5.893475, 54.91130598564855, 27.455652992824277
98.00, 27, 37.967489, 23.769750, 274.400264, 5.893475, 49.41679848853721, 24.708399244268605
99.00, 27, 37.967494, 23.769683, 274.400264, 5.893475, 81.94247448816392, 40.97123724408196
