timestep, id, lat, long, angle, speed, RSSI, throughput
152.00, 15, 37.967210, 23.773950, 260.844296, 5.510817, 54.03742747698347, 27.018713738491734
152.00, 16, 37.971759, 23.758660, 38.291786, 2.000000, 88.49096727423841, 44.24548363711921
152.00, 2, 37.967990, 23.765747, 119.133170, 5.216981, 52.59330342192293, 26.296651710961466
152.00, 3, 37.969016, 23.764391, 138.567643, 5.617784, 55.85632035139288, 27.928160175696444
152.00, 4, 37.967478, 23.769874, 274.400264, 6.019630, 87.32940134679436, 43.66470067339718
152.00, 5, 37.970364, 23.762631, 120.626749, 5.728514, 75.25676739557555, 37.628383697787775
152.00, 6, 37.967067, 23.772418, 269.263320, 4.620600, 58.733458701270756, 29.366729350635378
152.00, 7, 37.970619, 23.762130, 121.237956, 5.814712, 96.46421821391267, 48.23210910695634
152.00, 8, 37.970955, 23.761450, 120.142714, 4.926181, 95.55328037766017, 47.776640188830086
152.00, 9, 37.967157, 23.771624, 280.885527, 5.214637, 46.520864386251375, 23.260432193125688
153.00, 1, 37.968593, 23.765017, 314.400156, 5.893475, 39.735739123114215, 19.867869561557107
153.00, 10, 37.967094, 23.772022, 276.072456, 4.764503, 65.8975250284505, 32.94876251422525
153.00, 11, 37.967065, 23.772673, 263.265631, 5.252061, 97.05271506377895, 48.526357531889474
153.00, 12, 37.967066, 23.772503, 268.874545, 4.621178, 86.68252359472905, 43.341261797364524
153.00, 13, 37.971404, 23.760490, 117.866134, 5.821716, 44.83113605336393, 22.415568026681964
153.00, 14, 37.971604, 23.759971, 109.674099, 6.243394, 27.826041904150735, 13.913020952075367
153.00, 15, 37.967204, 23.773887, 260.844296, 5.510817, 57.09582495549757, 28.54791247774878
153.00, 16, 37.971780, 23.758682, 38.291786, 3.000000, 54.101098487766386, 27.050549243883193
153.00, 2, 37.967967, 23.765799, 117.778646, 5.216981, 99.3802349098469, 49.69011745492345
153.00, 3, 37.968978, 23.764432, 138.567643, 5.617784, 71.59873680880426, 35.79936840440213
153.00, 4, 37.967484, 23.769805, 274.400264, 6.019630, 92.27585080817383, 46.137925404086914
153.00, 5, 37.970336, 23.762686, 120.626749, 5.728514, 75.82997653216687, 37.914988266083434
153.00, 6, 37.967068, 23.772366, 270.257425, 4.620600, 57.686357476120705, 28.843178738060356
153.00, 7, 37.970590, 23.762185, 121.237956, 5.814712, 72.7738789182028, 36.3869394591014
153.00, 8, 37.970931, 23.761498, 120.142714, 4.926181, 57.77361950546455, 28.88680975273228
153.00, 9, 37.967170, 23.771567, 283.719331, 5.214637, 52.2456525647462, 26.1228262823731
154.00, 1, 37.968631, 23.764970, 314.400156, 5.893475, 88.64715298250903, 44.323576491254514
154.00, 10, 37.967101, 23.771969, 276.916685, 4.764503, 83.06252536978369, 41.53126268489184
154.00, 11, 37.967065, 23.772614, 268.874545, 5.146818, 77.89873084272998, 38.94936542136499
154.00, 12, 37.967066, 23.772451, 268.874545, 4.621062, 70.71713217505643, 35.35856608752822
154.00, 13, 37.971378, 23.760548, 117.866134, 5.821716, 72.90240751309497, 36.451203756547486
154.00, 14, 37.971583, 23.760037, 109.674099, 6.243394, 69.78494177697756, 34.89247088848878
154.00, 15, 37.967197, 23.773825, 260.844296, 5.510817, 68.35922469944207, 34.17961234972103
154.00, 16, 37.971807, 23.758712, 39.779928, 4.000000, 73.62585311870986, 36.81292655935493
154.00, 2, 37.967944, 23.765851, 117.778646, 5.216981, 49.044994289194996, 24.522497144597498
154.00, 3, 37.968939, 23.764473, 138.567643, 5.617784, 38.707944588876174, 19.353972294438087
154.00, 4, 37.967490, 23.769737, 274.400264, 6.019630, 76.5560450910069, 38.27802254550345
154.00, 5, 37.970308, 23.762741, 120.626749, 5.728514, 53.714303084945534, 26.857151542472767
154.00, 6, 37.967070, 23.772313, 270.257425, 4.620600, 74.36086486502403, 37.18043243251201
154.00, 7, 37.970562, 23.762241, 121.237956, 5.814712, 51.239014184311664, 25.61950709215583
154.00, 8, 37.970908, 23.761546, 120.142714, 4.926181, 23.947900663987546, 11.973950331993773
154.00, 9, 37.967182, 23.771510, 284.097991, 5.214637, 85.1163787592915, 42.55818937964575
155.00, 1, 37.968670, 23.764925, 315.930898, 5.893475, 47.340795884892714, 23.670397942446357
155.00, 10, 37.967108, 23.771915, 277.963524, 4.764503, 34.46719939643846, 17.23359969821923
155.00, 11, 37.967065, 23.772557, 268.874545, 5.059115, 64.8054242508042, 32.4027121254021
155.00, 12, 37.967067, 23.772398, 269.744228, 4.620970, 72.53944005438535, 36.269720027192676
155.00, 13, 37.971352, 23.760606, 117.866134, 5.821716, 61.164751292658245, 30.582375646329123
155.00, 14, 37.971561, 23.760102, 111.602720, 6.243394, 44.252836989726006, 22.126418494863003
155.00, 15, 37.967191, 23.773763, 260.844296, 5.510817, 55.20637143341883, 27.603185716709415
155.00, 16, 37.971833, 23.758758, 52.952756, 5.000000, 42.85278515488484, 21.42639257744242
155.00, 2, 37.967921, 23.765903, 116.884186, 5.216981, 74.85060160019951, 37.425300800099755
155.00, 3, 37.968900, 23.764514, 138.254281, 5.617784, 90.70194303928369, 45.350971519641845
155.00, 4, 37.967495, 23.769669, 274.400264, 6.019630, 36.91776564293125, 18.458882821465625
155.00, 5, 37.970281, 23.762796, 120.626749, 5.728514, 66.45264089585626, 33.22632044792813
155.00, 6, 37.967071, 23.772260, 270.257425, 4.620600, 91.12138825189434, 45.56069412594717
155.00, 7, 37.970533, 23.762296, 121.237956, 5.814712, 88.65513799595084, 44.32756899797542
155.00, 8, 37.970885, 23.761593, 120.142714, 4.926181, 47.05656737861683, 23.528283689308417
155.00, 9, 37.967195, 23.771453, 284.097991, 5.214637, 79.98264330473673, 39.99132165236836
156.00, 1, 37.968711, 23.764882, 318.577189, 5.893475, 77.60234596278224, 38.80117298139112
156.00, 10, 37.967115, 23.771862, 278.298535, 4.764503, 82.22722206531114, 41.11361103265557
156.00, 11, 37.967066, 23.772500, 268.874545, 4.983235, 53.36724938261643, 26.683624691308218
156.00, 12, 37.967069, 23.772346, 270.257425, 4.620896, 57.05789631321862, 28.528948156609314
156.00, 13, 37.971326, 23.760663, 117.866134, 5.821716, 57.403238803699026, 28.701619401849516
156.00, 14, 37.971538, 23.760167, 112.446075, 6.243394, 61.19310901006408, 30.596554505032035
156.00, 15, 37.967185, 23.773701, 260.844296, 5.510817, 57.590232943488985, 28.795116471744493
156.00, 16, 37.971855, 23.758809, 59.644342, 5.153207, 38.552740675981724, 19.276370337990862
156.00, 2, 37.967902, 23.765957, 111.948699, 5.216981, 48.324814275185204, 24.162407137592602
156.00, 3, 37.968862, 23.764555, 137.693011, 5.617784, 75.94090759583311, 37.970453797916555
156.00, 4, 37.967501, 23.769601, 274.400264, 6.019630, 94.27681157826345, 47.138405789131724
156.00, 5, 37.970253, 23.762851, 120.570815, 5.728514, 69.98648126451523, 34.99324063225762
156.00, 6, 37.967076, 23.772208, 274.161050, 4.620600, 51.970552515694, 25.985276257847
156.00, 7, 37.970505, 23.762352, 121.203546, 5.814712, 59.92460509919028, 29.962302549595137
156.00, 8, 37.970861, 23.761641, 120.142714, 4.926181, 62.2649044731485, 31.13245223657425
156.00, 9, 37.967208, 23.771396, 284.097991, 5.214637, 63.15202456498426, 31.576012282492126
157.00, 1, 37.968751, 23.764839, 318.577189, 5.893475, 66.85506465432677, 33.427532327163384
157.00, 10, 37.967125, 23.771809, 280.885527, 4.764503, 45.37982522400162, 22.68991261200081
157.00, 11, 37.967066, 23.772444, 268.874545, 4.910708, 59.77547773077239, 29.887738865386194
157.00, 12, 37.967070, 23.772293, 270.257425, 4.620836, 70.71300976869277, 35.356504884346386
157.00, 13, 37.971300, 23.760721, 117.993628, 5.821716, 43.84301612331963, 21.921508061659814
157.00, 14, 37.971515, 23.760232, 112.446075, 6.243394, 43.60128594796804, 21.80064297398402
157.00, 15, 37.967177, 23.773639, 259.114473, 5.510817, 62.65261448124403, 31.326307240622015
157.00, 16, 37.971866, 23.758866, 74.568565, 5.153207, 51.50443733067134, 25.75221866533567
157.00, 2, 37.967883, 23.766011, 111.948699, 5.216981, 74.6599344245767, 37.32996721228835
157.00, 3, 37.968823, 23.764597, 137.693011, 5.617784, 92.12739601671439, 46.06369800835719
157.00, 4, 37.967507, 23.769533, 274.400264, 6.019630, 58.662012961636215, 29.331006480818107
157.00, 5, 37.970226, 23.762906, 120.498704, 5.728514, 33.19709371773804, 16.59854685886902
157.00, 6, 37.967080, 23.772156, 274.787469, 4.620600, 42.670425106452164, 21.335212553226082
157.00, 7, 37.970477, 23.762408, 120.995707, 5.814712, 82.78641033466545, 41.393205167332724
157.00, 8, 37.970838, 23.761688, 120.142714, 4.926181, 53.57454369566648, 26.78727184783324
157.00, 9, 37.967221, 23.771339, 284.026430, 5.214637, 43.87851289483209, 21.939256447416046
158.00, 1, 37.968792, 23.764796, 318.577189, 5.893475, 68.20894305482209, 34.10447152741104
158.00, 10, 37.967134, 23.771756, 280.885527, 4.764503, 65.12845150210153, 32.56422575105076
158.00, 11, 37.967068, 23.772389, 269.969181, 4.852686, 36.74454089586233, 18.372270447931164
158.00, 12, 37.967073, 23.772241, 271.549875, 4.620789, 72.30728446180676, 36.15364223090338
158.00, 13, 37.971274, 23.760778, 118.018841, 5.821716, 86.04240536440193, 43.021202682200965
158.00, 14, 37.971491, 23.760296, 113.977418, 6.243394, 63.63312053416388, 31.81656026708194
158.00, 15, 37.967169, 23.773577, 259.114473, 5.510817, 60.94224898701254, 30.47112449350627
158.00, 16, 37.971868, 23.758924, 85.223222, 5.153207, 21.176619072687217, 10.588309536343608
158.00, 2, 37.967864, 23.766066, 111.948699, 5.216981, 78.02955575074918, 39.01477787537459
158.00, 3, 37.968785, 23.764639, 137.693011, 5.617784, 42.278257985384116, 21.139128992692058
158.00, 4, 37.967513, 23.769465, 274.400264, 6.019630, 50.715079553733624, 25.357539776866812
158.00, 5, 37.970198, 23.762962, 120.498704, 5.728514, 67.00072789039197, 33.500363945195986
158.00, 6, 37.967085, 23.772104, 275.190352, 4.620600, 73.31402465954888, 36.65701232977444
158.00, 7, 37.970448, 23.762463, 120.995707, 5.814712, 80.06804405325258, 40.03402202662629
158.00, 8, 37.970814, 23.761736, 120.142714, 4.926181, 38.92513869982601, 19.462569349913004
158.00, 9, 37.967233, 23.771281, 283.401397, 5.214637, 39.637298276138296, 19.818649138069148
159.00, 1, 37.968833, 23.764754, 318.577189, 5.893475, 38.104947438558725, 19.052473719279362
159.00, 10, 37.967143, 23.771703, 280.885527, 4.764503, 63.6990870754088, 31.8495435377044
159.00, 11, 37.967069, 23.772334, 270.257425, 4.806269, 74.38393574483591, 37.191967872417955
159.00, 12, 37.967077, 23.772189, 274.787469, 4.620751, 81.26576720273735, 40.632883601368675
159.00, 13, 37.971248, 23.760836, 118.018841, 5.821716, 36.75693257688569, 18.378466288442844
159.00, 14, 37.971464, 23.760358, 117.866134, 6.243394, 51.614494085017625, 25.807247042508813
159.00, 15, 37.967161, 23.773515, 259.114473, 5.510817, 49.04513840005986, 24.52256920002993
159.00, 16, 37.971860, 23.758982, 98.560890, 5.153207, 73.9441491986471, 36.97207459932355
159.00, 2, 37.967846, 23.766120, 111.948699, 5.216981, 65.69807205003904, 32.84903602501952
159.00, 3, 37.968746, 23.764680, 137.693011, 5.617784, 53.24408383314612, 26.622041916573057
159.00, 4, 37.967519, 23.769397, 274.400264, 6.019630, 64.55834486930435, 32.279172434652175
159.00, 5, 37.970171, 23.763017, 120.498704, 5.728514, 45.53970779238705, 22.769853896193524
159.00, 6, 37.967091, 23.772052, 276.072456, 4.620600, 82.78717946772355, 41.39358973386177
159.00, 7, 37.970420, 23.762519, 120.995707, 5.814712, 50.08073459751661, 25.040367298758305
159.00, 8, 37.970791, 23.761784, 120.142714, 4.926181, 79.49404762077761, 39.747023810388804
159.00, 9, 37.967245, 23.771224, 283.401397, 5.214637, 41.81168751839939, 20.905843759199694
160.00, 1, 37.968874, 23.764711, 318.577189, 5.893475, 65.72287000874192, 32.86143500437096
160.00, 10, 37.967153, 23.771650, 280.885527, 4.764503, 72.8150126154974, 36.4075063077487
160.00, 11, 37.967071, 23.772280, 270.257425, 4.769135, 56.312168296567556, 28.156084148283778
160.00, 12, 37.967082, 23.772136, 274.787469, 4.620721, 57.290921704281764, 28.64546085214088
160.00, 13, 37.971222, 23.760893, 118.018841, 5.821716, 63.52929010010343, 31.764645050051715
160.00, 14, 37.971436, 23.760420, 117.866134, 6.243394, 49.08648151628548, 24.54324075814274
160.00, 15, 37.967153, 23.773453, 259.114473, 5.510817, 53.4972036834008, 26.7486018417004
160.00, 16, 37.971851, 23.759039, 99.305903, 5.153207, 98.9564224855144, 49.4782112427572
160.00, 17, 37.968361, 23.774376, 152.898572, 0.000000, 50.45880606817266, 25.229403034086335
160.00, 2, 37.967830, 23.766166, 111.948699, 4.442794, 76.05361794564328, 38.02680897282164
160.00, 3, 37.968708, 23.764722, 137.693011, 5.617784, 39.099480287586864, 19.549740143793432
160.00, 4, 37.967524, 23.769329, 274.400264, 6.019630, 74.3129130675768, 37.1564565337884
160.00, 5, 37.970143, 23.763072, 120.498704, 5.728514, 40.29670575484005, 20.148352877420024
160.00, 6, 37.967097, 23.772000, 276.072456, 4.620600, 46.303357849733366, 23.151678924866683
160.00, 7, 37.970392, 23.762575, 120.995707, 5.814712, 41.699026905556835, 20.849513452778417
160.00, 8, 37.970768, 23.761831, 120.142714, 4.926181, 85.402109387384, 42.701054693692
160.00, 9, 37.967258, 23.771167, 283.401397, 5.214637, 62.18913953777626, 31.09456976888813
161.00, 1, 37.968915, 23.764668, 318.577189, 5.893475, 69.28197166134808, 34.64098583067404
161.00, 10, 37.967163, 23.771598, 281.930418, 4.764503, 65.31443842799737, 32.65721921399869
161.00, 11, 37.967074, 23.772227, 272.697063, 4.739428, 74.7395844693314, 37.3697922346657
161.00, 12, 37.967087, 23.772084, 275.637496, 4.620697, 55.03847294801007, 27.519236474005034
161.00, 13, 37.971196, 23.760951, 118.892852, 5.821716, 78.41095709327772, 39.20547854663886
161.00, 14, 37.971408, 23.760481, 117.866134, 6.243394, 28.673457298969748, 14.336728649484872
161.00, 15, 37.967145, 23.773391, 259.114473, 5.510817, 67.82510372199403, 33.91255186099701
161.00, 16, 37.971836, 23.759095, 106.824175, 5.153207, 60.8227799868606, 30.411389993430298
161.00, 17, 37.968353, 23.774381, 152.898572, 1.000000, 67.09097893341702, 33.54548946670851
161.00, 2, 37.967817, 23.766202, 111.948699, 3.442794, 42.16038631271142, 21.08019315635571
161.00, 3, 37.968669, 23.764763, 137.693011, 5.617784, 79.95378575684555, 39.976892878422774
161.00, 4, 37.967530, 23.769261, 274.400264, 6.019630, 42.098253795279135, 21.049126897639567
161.00, 5, 37.970116, 23.763127, 120.498704, 5.728514, 51.861360590449436, 25.930680295224718
161.00, 6, 37.967103, 23.771948, 277.617861, 4.620600, 98.45757521865794, 49.22878760932897
161.00, 7, 37.970364, 23.762631, 120.626749, 5.814712, 82.59598516842306, 41.29799258421153
161.00, 8, 37.970744, 23.761879, 120.142714, 4.926181, 76.32164446580133, 38.160822232900664
161.00, 9, 37.967270, 23.771110, 283.401397, 5.214637, 71.51504455074706, 35.75752227537353
162.00, 1, 37.968956, 23.764625, 318.577189, 5.893475, 79.77011080100976, 39.88505540050488
162.00, 10, 37.967175, 23.771545, 284.097991, 4.764503, 58.52074139856742, 29.260370699283712
162.00, 11, 37.967079, 23.772173, 274.787469, 4.715662, 62.54613980593498, 31.27306990296749
162.00, 12, 37.967093, 23.772032, 276.072456, 4.620677, 46.178577952701175, 23.089288976350588
162.00, 13, 37.971169, 23.761007, 119.495421, 5.821716, 56.54231801652559, 28.271159008262796
162.00, 14, 37.971380, 23.760543, 117.866134, 6.243394, 65.05474205703975, 32.52737102851987
162.00, 15, 37.967135, 23.773330, 256.806143, 5.510817, 85.33632517512785, 42.66816258756393
162.00, 16, 37.971822, 23.759150, 106.824175, 5.153207, 64.86616286622433, 32.433081433112164
162.00, 17, 37.968337, 23.774390, 152.898572, 2.000000, 80.01942434234824, 40.00971217117412
162.00, 2, 37.967801, 23.766249, 111.944493, 4.442794, 54.06471107492099, 27.032355537460496
162.00, 3, 37.968631, 23.764805, 137.693011, 5.617784, 44.23503996177854, 22.11751998088927
162.00, 4, 37.967536, 23.769193, 274.400264, 6.019630, 91.02505376192323, 45.512526880961616
162.00, 5, 37.970088, 23.763182, 121.055341, 5.728514, 88.98322423184527, 44.491612115922635
162.00, 6, 37.967110, 23.771896, 277.963524, 4.620600, 77.35504850033385, 38.677524250166925
162.00, 7, 37.970336, 23.762686, 120.626749, 5.814712, 52.52949296782876, 26.26474648391438
162.00, 8, 37.970721, 23.761926, 120.142714, 4.926181, 36.831910119072546, 18.415955059536273
162.00, 9, 37.967282, 23.771052, 283.401397, 5.214637, 56.09548457898799, 28.047742289494
163.00, 1, 37.968996, 23.764582, 318.577189, 5.893475, 71.7454355446467, 35.87271777232335
163.00, 10, 37.967186, 23.771493, 284.097991, 4.764503, 26.39317712844224, 13.19658856422112
163.00, 11, 37.967084, 23.772120, 274.819151, 4.696650, 68.10838113805255, 34.054190569026275
163.00, 12, 37.967099, 23.771980, 276.528295, 4.620662, 60.490099319105184, 30.245049659552592
163.00, 13, 37.971141, 23.761064, 119.495421, 5.821716, 63.26184195151941, 31.6309209757597
163.00, 14, 37.971353, 23.760605, 117.866134, 6.243394, 82.77043159256284, 41.38521579628142
163.00, 15, 37.967125, 23.773269, 256.550297, 5.510817, 77.92215387380355, 38.961076936901776
163.00, 16, 37.971807, 23.759206, 106.824175, 5.153207, 35.93484820272408, 17.96742410136204
163.00, 17, 37.968312, 23.774405, 152.898572, 3.000000, 40.363393426718815, 20.181696713359408
163.00, 2, 37.967783, 23.766303, 110.379664, 5.216981, 68.6901597566934, 34.3450798783467
163.00, 3, 37.968593, 23.764847, 137.693011, 5.617784, 61.90415950012138, 30.95207975006069
163.00, 4, 37.967542, 23.769125, 274.389911, 6.019630, 87.03576901817907, 43.517884509089534
163.00, 5, 37.970057, 23.763234, 124.882005, 5.728514, 82.41596129872775, 41.207980649363876
163.00, 6, 37.967118, 23.771844, 279.213759, 4.620600, 66.43549393129918, 33.21774696564959
163.00, 7, 37.970308, 23.762742, 120.626749, 5.814712, 46.17328434698339, 23.086642173491693
163.00, 8, 37.970697, 23.761974, 120.142714, 4.926181, 81.10858550983139, 40.55429275491569
163.00, 9, 37.967294, 23.770995, 283.401397, 5.214637, 47.1257859892044, 23.5628929946022
164.00, 1, 37.969037, 23.764539, 318.577189, 5.893475, 32.64973261514517, 16.324866307572584
164.00, 10, 37.967198, 23.771441, 284.097991, 4.764503, 32.851856493774406, 16.425928246887203
164.00, 11, 37.967089, 23.772067, 276.022276, 4.681440, 28.724117592618956, 14.36205879630948
164.00, 12, 37.967106, 23.771928, 277.963524, 4.620649, 35.73361235195027, 17.866806175975135
164.00, 13, 37.971114, 23.761120, 119.495421, 5.821716, 57.835562003010246, 28.917781001505123
164.00, 14, 37.971325, 23.760667, 117.866134, 6.243394, 84.90844373247631, 42.45422186623816
164.00, 15, 37.967115, 23.773207, 256.550297, 5.510817, 52.95790759796208, 26.478953798981035
164.00, 16, 37.971792, 23.759262, 106.824175, 5.153207, 59.68197494118166, 29.84098747059083
164.00, 17, 37.968280, 23.774425, 152.898572, 4.000000, 85.80324493064536, 42.90162246532268
164.00, 2, 37.967766, 23.766359, 110.052388, 5.216981, 81.47127314101382, 40.73563657050691
164.00, 3, 37.968556, 23.764890, 134.529029, 5.617784, 58.65426174069916, 29.32713087034958
164.00, 4, 37.967547, 23.769056, 274.377051, 6.019630, 70.3174225408368, 35.1587112704184
164.00, 5, 37.970027, 23.763286, 124.882005, 5.728514, 62.438761042049904, 31.219380521024952
164.00, 6, 37.967127, 23.771793, 280.885527, 4.620600, 74.99861182645475, 37.499305913227374
164.00, 7, 37.970280, 23.762798, 120.626749, 5.814712, 41.90595192420532, 20.95297596210266
164.00, 8, 37.970674, 23.762022, 120.142714, 4.926181, 86.89247282614593, 43.44623641307297
164.00, 9, 37.967306, 23.770938, 283.401397, 5.214637, 52.64817437071319, 26.3240871853566
165.00, 1, 37.969078, 23.764496, 318.511303, 5.893475, 38.46927728405703, 19.234638642028514
165.00, 10, 37.967210, 23.771389, 284.097991, 4.764503, 27.06461567373333, 13.532307836866664
165.00, 11, 37.967095, 23.772015, 276.072456, 4.669272, 59.07906154246975, 29.53953077123488
165.00, 12, 37.967113, 23.771876, 277.963524, 4.620639, 36.660330657697806, 18.330165328848903
165.00, 13, 37.971087, 23.761177, 119.495421, 5.821716, 67.12655398336796, 33.56327699168398
165.00, 14, 37.971297, 23.760728, 118.016946, 6.243394, 70.19021985272695, 35.09510992636348
165.00, 15, 37.967105, 23.773146, 256.550297, 5.510817, 77.9319579883263, 38.96597899416315
165.00, 16, 37.971777, 23.759317, 106.824175, 5.153207, 62.77472971742248, 31.38736485871124
165.00, 17, 37.968240, 23.774448, 152.898572, 4.884129, 75.90567753809523, 37.95283876904762
165.00, 2, 37.967750, 23.766414, 108.634585, 5.216981, 59.786486541029035, 29.893243270514517
165.00, 3, 37.968520, 23.764936, 133.464413, 5.617784, 72.8112038911492, 36.4056019455746
165.00, 4, 37.967553, 23.768988, 274.377051, 6.019630, 55.775242296431465, 27.88762114821573
165.00, 5, 37.969996, 23.763339, 124.882005, 5.728514, 36.6421318620374, 18.3210659310187
165.00, 6, 37.967137, 23.771742, 280.885527, 4.620600, 84.52934136458586, 42.26467068229293
165.00, 7, 37.970252, 23.762854, 120.562994, 5.814712, 75.85061414747213, 37.925307073736064
165.00, 8, 37.970650, 23.762069, 120.791282, 4.926181, 77.57266632265276, 38.78633316132638
165.00, 9, 37.967319, 23.770881, 283.401397, 5.214637, 67.36473170492788, 33.68236585246394
166.00, 1, 37.969119, 23.764453, 318.372355, 5.893475, 65.54868319103895, 32.77434159551947
166.00, 10, 37.967221, 23.771337, 284.001347, 4.764503, 62.321428058667294, 31.160714029333647
166.00, 11, 37.967101, 23.771962, 277.127691, 4.659537, 61.82001445915838, 30.91000722957919
166.00, 12, 37.967122, 23.771825, 280.230824, 4.620631, 51.192428793295065, 25.596214396647532
166.00, 13, 37.971060, 23.761234, 119.495421, 5.821716, 53.54837641846528, 26.77418820923264
166.00, 14, 37.971269, 23.760790, 118.018841, 6.243394, 68.2448098019922, 34.1224049009961
166.00, 15, 37.967098, 23.773084, 260.719401, 5.510817, 58.56120751906924, 29.280603759534625
166.00, 16, 37.971763, 23.759373, 106.824175, 5.153207, 75.03840251574056, 37.51920125787028
166.00, 17, 37.968200, 23.774472, 152.898572, 4.884129, 47.34642028823038, 23.67321014411519
166.00, 2, 37.967733, 23.766470, 108.775791, 5.216981, 70.4674729470384, 35.2337364735192
166.00, 3, 37.968484, 23.764981, 133.464413, 5.617784, 67.67691429943059, 33.838457149715296
166.00, 4, 37.967559, 23.768920, 274.377051, 6.019630, 65.60797379466125, 32.803986897330624
166.00, 5, 37.969960, 23.763385, 133.580345, 5.728514, 57.16634683350244, 28.58317341675122
166.00, 6, 37.967146, 23.771691, 280.885527, 4.620600, 64.30887923495119, 32.154439617475596
166.00, 7, 37.970224, 23.762910, 120.498704, 5.814712, 45.22596263255803, 22.612981316279015
166.00, 8, 37.970626, 23.762116, 121.237956, 4.926181, 78.88868816073847, 39.444344080369234
166.00, 9, 37.967331, 23.770823, 283.401397, 5.214637, 54.08179152335202, 27.04089576167601
167.00, 1, 37.969159, 23.764410, 318.372355, 5.893475, 39.24108532066499, 19.620542660332497
167.00, 10, 37.967232, 23.771284, 283.401397, 4.764503, 39.69088821323598, 19.84544410661799
167.00, 11, 37.967109, 23.771910, 277.963524, 4.651750, 69.52544612694751, 34.76272306347376
167.00, 12, 37.967131, 23.771774, 280.885527, 4.620625, 68.06637354269614, 34.03318677134807
167.00, 13, 37.971033, 23.761290, 119.495421, 5.821716, 41.4293611019276, 20.7146805509638
167.00, 14, 37.971241, 23.760852, 118.018841, 6.243394, 90.51387108796504, 45.25693554398252
167.00, 15, 37.967092, 23.773021, 261.427265, 5.510817, 28.463991170267132, 14.231995585133566
167.00, 16, 37.971748, 23.759428, 106.824175, 5.153207, 28.671146575417232, 14.335573287708616
167.00, 17, 37.968161, 23.774496, 152.898572, 4.884129, 41.54624001858262, 20.77312000929131
167.00, 2, 37.967717, 23.766525, 108.806336, 5.216981, 93.12945220142839, 46.564726100714196
167.00, 3, 37.968448, 23.765026, 133.464413, 5.617784, 69.92006138050255, 34.96003069025127
167.00, 4, 37.967565, 23.768852, 274.377051, 6.019630, 54.81979049425939, 27.409895247129697
167.00, 5, 37.969922, 23.763430, 134.875560, 5.728514, 42.93656390666119, 21.468281953330596
167.00, 6, 37.967155, 23.771639, 280.885527, 4.620600, 46.390523632951286, 23.195261816475643
167.00, 7, 37.970196, 23.762966, 120.498704, 5.814712, 66.88154430968548, 33.44077215484274
167.00, 8, 37.970602, 23.762163, 121.237956, 4.926181, 51.63254444248081, 25.816272221240403
167.00, 9, 37.967343, 23.770766, 283.060658, 5.214637, 96.97138870252057, 48.485694351260285
168.00, 1, 37.969200, 23.764367, 318.372355, 5.893475, 21.396430894160652, 10.698215447080326
168.00, 10, 37.967244, 23.771232, 283.401397, 4.764503, 65.651963452328, 32.825981726164
168.00, 11, 37.967116, 23.771858, 278.489096, 4.645520, 49.612477878694555, 24.806238939347278
168.00, 12, 37.967140, 23.771722, 280.885527, 4.620620, 98.82659543730207, 49.41329771865104
168.00, 13, 37.971006, 23.761347, 119.548418, 5.821716, 57.102165135740705, 28.55108256787035
168.00, 14, 37.971213, 23.760913, 118.018841, 6.243394, 78.36465236732326, 39.18232618366163
168.00, 15, 37.967086, 23.772959, 261.427265, 5.510817, 90.63921970886094, 45.31960985443047
168.00, 16, 37.971733, 23.759484, 107.061265, 5.153207, 51.44643510881737, 25.723217554408684
168.00, 17, 37.968121, 23.774520, 152.898572, 4.884129, 75.0320224209516, 37.5160112104758
168.00, 2, 37.967703, 23.766582, 104.698485, 5.216981, 56.91370346572255, 28.456851732861278
168.00, 3, 37.968412, 23.765071, 133.415677, 5.617784, 88.07553189527654, 44.03776594763827
168.00, 4, 37.967570, 23.768784, 274.377051, 6.019630, 41.94793159213927, 20.973965796069635
168.00, 5, 37.969885, 23.763475, 134.875560, 5.728514, 91.65408843560775, 45.82704421780387
168.00, 6, 37.967165, 23.771588, 282.474401, 4.620600, 46.454220083600816, 23.227110041800408
168.00, 7, 37.970168, 23.763022, 120.498704, 5.814712, 49.59875682686348, 24.79937841343174
168.00, 8, 37.970578, 23.762210, 121.237956, 4.926181, 67.66230330795014, 33.83115165397507
168.00, 9, 37.967355, 23.770709, 283.056605, 5.214637, 43.714341539715534, 21.857170769857767
169.00, 1, 37.969241, 23.764324, 318.372355, 5.893475, 64.79465252511423, 32.397326262557115
169.00, 10, 37.967255, 23.771180, 283.401397, 4.764503, 73.73289139410642, 36.86644569705321
169.00, 11, 37.967125, 23.771807, 280.885527, 4.640536, 49.4549627209363, 24.72748136046815
169.00, 12, 37.967149, 23.771671, 280.885527, 4.620616, 83.69283748978756, 41.84641874489378
169.00, 13, 37.970978, 23.761403, 120.142714, 5.821716, 54.491018719787824, 27.24550935989391
169.00, 14, 37.971184, 23.760974, 119.495421, 6.243394, 66.0085787570751, 33.00428937853755
169.00, 15, 37.967080, 23.772897, 261.427265, 5.510817, 48.362783395240015, 24.181391697620008
169.00, 16, 37.971718, 23.759539, 107.072269, 5.153207, 83.44436913028694, 41.72218456514347
169.00, 17, 37.968081, 23.774544, 152.898572, 4.884129, 50.26345302458357, 25.131726512291785
169.00, 2, 37.967691, 23.766640, 103.419062, 5.216981, 49.81784359387066, 24.90892179693533
